GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Gradoop Flink,org.gradoop.flink.model.impl.operators.selection.functions,FilterTransactions,12,0,0,0,4,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.gelly.vertexdegrees.functions,DistinctVertexDegreesToAttribute,0,47,0,0,0,12,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates.booleans,OrPredicate,32,40,8,0,7,9,6,5,2,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates.booleans,NotPredicate,32,174,8,8,7,31,6,8,2,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates.booleans,XorPredicate,50,52,8,0,9,10,8,3,4,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates.booleans,AndPredicate,32,40,8,0,7,10,6,5,2,5
Gradoop Flink,org.gradoop.flink.model.impl.layouts.gve.indexed,IndexedGVECollectionLayoutFactory,0,19,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.layouts.gve.indexed,IndexedGVEGraphLayoutFactory,0,19,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.layouts.gve.indexed,IndexedGVELayout,15,80,0,0,0,19,3,12,3,12
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.debug,PrintFatVertex,113,9,2,0,16,3,4,2,3,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.debug,PrintDeletion,33,9,0,0,6,3,2,2,2,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.debug,PrintMessage,39,9,0,0,6,3,2,2,2,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.debug,PrintTripleWithDirection,61,0,0,0,10,0,4,0,4,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.statistics,GraphStatisticsReader,3,91,0,2,1,21,1,9,1,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.statistics,GraphStatisticsHDFSReader,357,0,0,0,47,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.statistics,GraphStatistics,155,204,0,8,31,46,1,20,1,16
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.statistics,GraphStatisticsLocalFSReader,3,201,0,0,1,41,1,1,1,1
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.tuples,CCSSubgraphEmbeddings,43,0,0,0,17,0,11,0,11,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.tuples,CategoryCountableLabel,35,0,0,0,13,0,8,0,8,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.tuples,TFSMSubgraph,5,30,0,0,2,11,1,7,1,7
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.tuples,TFSMSubgraphEmbeddings,0,35,0,0,0,14,0,9,0,9
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.tuples,CCSSubgraph,55,0,0,0,19,0,12,0,12,0
Gradoop Flink,org.gradoop.flink.representation.common.adjacencylist,AdjacencyListCellComparator,7,23,1,3,1,6,1,3,0,2
Gradoop Flink,org.gradoop.flink.representation.common.adjacencylist,AdjacencyListRow,41,9,6,0,13,4,8,2,5,2
Gradoop Flink,org.gradoop.flink.representation.common.adjacencylist,AdjacencyListCell,8,15,0,0,4,6,2,3,2,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm,TransactionalFSM,12,33,0,0,4,9,2,2,2,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient,GellyGlobalClusteringCoefficientUndirected,0,43,0,0,0,11,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient,ClusteringCoefficientBase,0,13,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient,GellyLocalClusteringCoefficientDirected,0,44,0,0,0,10,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient,GellyLocalClusteringCoefficientUndirected,0,44,0,0,0,10,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient,GellyGlobalClusteringCoefficientDirected,0,43,0,0,0,11,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.parquet.common,ParquetOutputFormatWithMode,0,22,0,0,0,5,0,4,0,4
Gradoop Flink,org.gradoop.flink.io.impl.parquet.common,HadoopValueOutputFormat,16,22,1,1,3,8,1,3,0,3
Gradoop Flink,org.gradoop.flink.io.impl.parquet.common,HadoopValueInputFormat,20,37,3,3,5,12,3,4,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand,ExpandEmbeddings,0,202,0,4,0,40,0,8,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand,ExpandEmbeddingsBulk,13,102,0,0,2,16,1,3,1,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand,ExpandEmbeddingsForLoop,13,125,0,4,2,18,1,5,1,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomVertexEdgeSampling.new Object() {...},3,23,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomNonUniformVertexSampling,5,89,0,0,2,19,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomWalkSampling,15,90,0,0,6,19,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomVertexEdgeSampling.VertexEdgeSamplingType,0,34,0,0,0,4,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomVertexEdgeSampling,21,88,1,3,6,17,4,4,3,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomVertexNeighborhoodSampling,29,84,0,0,12,19,3,2,3,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomEdgeSampling,5,76,0,0,2,17,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomVertexSampling,5,28,0,0,2,6,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,PageRankSampling,0,102,0,0,0,17,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,RandomLimitedDegreeVertexSampling,35,63,0,0,14,13,3,2,3,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling,SamplingAlgorithm,0,7,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.functions,ElementsFromEmbedding,0,455,0,30,0,91,0,22,0,7
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.functions,ReverseEdgeEmbedding,0,6,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient.functions,LocalCCResultTupleToVertexJoin,0,10,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient.functions,LocalDirectedCCResultToTupleMap,0,17,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.clusteringcoefficient.functions,LocalUndirectedCCResultToTupleMap,0,17,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.io.impl.image,ImageDataSink.ImageOutputFormat,10,37,1,1,3,10,1,4,0,4
Gradoop Flink,org.gradoop.flink.io.impl.image,ImageDataSink.ImageGenerator,32,285,7,7,3,57,5,9,0,7
Gradoop Flink,org.gradoop.flink.io.impl.image,ImageDataSink,105,263,3,3,34,65,16,9,13,9
Gradoop Flink,org.gradoop.flink.io.impl.image,ImageDataSink.new RichMapFunction() {...},0,23,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan,QueryPlan,63,13,4,0,11,5,4,3,2,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan,PlanNode,0,13,0,2,0,4,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan,LeafNode,0,23,0,0,0,4,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan,BinaryNode,0,21,0,0,0,8,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan,UnaryNode,0,12,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.equality,CollectionEquality,0,22,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.equality,GraphEquality,0,29,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.equality,CollectionEqualityByGraphIds,0,65,0,0,0,19,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.pagerank,PageRank,0,71,0,0,0,15,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates,CNFElement,6,98,0,12,3,24,1,12,1,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates,QueryComparableFactory,3,0,0,0,1,0,1,0,1,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates,QueryComparable,13,33,1,5,2,7,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates,PredicateCollection,19,72,4,4,5,15,6,8,3,7
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates,QueryPredicate,20,55,2,8,2,11,2,6,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.query.predicates,CNF,0,257,0,18,0,60,0,26,0,17
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual,DualSimulation,0,459,0,8,0,91,0,13,0,9
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InGraph,0,12,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,ExpandGraphsToIdSet,0,6,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,NotInGraphsBroadcast,0,31,0,6,0,8,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InGraphsBroadcast,27,0,4,0,8,0,4,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InGraphBroadcast,9,0,0,0,2,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InAllGraphs,12,0,0,0,4,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InAllGraphsBroadcast,0,9,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InAnyGraphBroadcast,0,9,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,PairGraphIdWithElementId,37,0,4,0,9,0,4,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,GraphsContainmentFilterBroadcast,0,14,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,NotInGraphBroadcast,13,0,2,0,2,0,3,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,ExpandGraphsToIds,19,0,2,0,5,0,3,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,AddToGraph,0,13,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,AddToGraphBroadcast,22,0,0,0,7,0,3,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,GraphContainmentFilterBroadcast,16,0,0,0,5,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InNoGraph,14,0,4,0,2,0,4,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,PairVertexWithGraphs,0,23,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.graphcontainment,InAnyGraph,0,12,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.utils,ExpandDirection,0,24,0,0,0,3,0,1,0,1
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.tuples,GraphWithPatternEmbeddingsMap,4,30,0,2,2,9,1,7,1,6
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.tuples,PatternEmbeddingsMap,57,265,2,16,10,60,3,23,2,15
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.tuples,LabeledGraphIntString,0,109,0,0,0,20,0,14,0,14
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.tuples,LabeledGraphStringString,0,103,0,0,0,22,0,14,0,14
Gradoop Flink,org.gradoop.flink.io.impl.mtx,MtxDataSource,11,152,4,8,2,31,5,10,1,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.verify.functions,RemoveDanglingGraphIds,0,24,0,0,0,7,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.subgraph,Subgraph.new Object() {...},4,29,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.subgraph,ApplySubgraph.new Object() {...},4,29,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.subgraph,Subgraph,30,183,5,16,4,47,5,13,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.subgraph,ApplySubgraph,19,167,1,4,2,41,2,9,1,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.subgraph,Subgraph.Strategy,0,44,0,0,0,5,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans.util,Point,12,125,4,6,6,21,6,10,2,9
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans.util,Centroid,5,68,4,6,2,16,4,7,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,CombinePartitionApplyAggregates,0,67,0,8,0,17,0,7,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,AggregateElements,0,34,0,4,0,10,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,BaseAggregateFunction,0,16,0,0,0,7,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,ApplyAggregateElements,0,61,0,4,0,16,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,SetAggregateProperties,0,99,0,10,0,23,0,8,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,SetAggregateProperty,0,79,0,4,0,16,0,7,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,AggregateTransactions,0,115,0,6,0,27,0,8,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,CombinePartitionAggregates,0,63,0,8,0,17,0,7,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions,AggregateUtil,3,46,0,8,1,10,1,7,1,3
Gradoop Flink,org.gradoop.flink.io.impl.graph.tuples,ImportVertex,0,57,0,0,0,19,0,10,0,10
Gradoop Flink,org.gradoop.flink.io.impl.graph.tuples,ImportEdge,4,83,0,0,1,27,1,13,1,13
Gradoop Flink,org.gradoop.flink.io.impl.csv.metadata,CSVMetaDataParser,53,334,10,16,10,65,11,21,1,18
Gradoop Flink,org.gradoop.flink.io.impl.csv.metadata,CSVMetaDataSource,21,220,2,10,2,39,2,13,0,8
Gradoop Flink,org.gradoop.flink.io.impl.csv.metadata,CSVMetaDataSink,25,151,4,10,7,34,3,8,0,4
Gradoop Flink,org.gradoop.flink.io.impl.csv.metadata,CSVMetaDataSource.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.io.impl.csv.metadata,CSVMetaData,14,41,1,3,1,6,1,4,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,BtgMessenger,0,8,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,NewBtgGraphHead,0,21,0,0,0,8,0,3,0,3
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,SetBtgIds,0,10,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,ComponentToNewBtgId,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,SetBtgId,0,16,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,CollectGradoopIds,42,44,4,4,12,12,3,4,1,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,BtgUpdater,0,34,0,6,0,10,0,5,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,TargetIdBtgId,0,13,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,MasterData,0,10,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.btgs.functions,TransactionalData,0,10,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,SourceAndEdgeLabelDistributionPreparer,0,29,0,0,0,5,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,VertexCountPreparer,0,13,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,DistinctEdgePropertiesByLabelPreparer.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,StatisticWriter,9,13,1,1,3,4,3,1,2,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,DistinctVertexPropertiesByLabelPreparer,0,29,0,0,0,5,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,TargetAndEdgeLabelDistributionPreparer.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,SourceAndEdgeLabelDistributionPreparer.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,DistinctVertexPropertiesByLabelPreparer.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,DistinctEdgePropertiesByLabelPreparer,0,29,0,0,0,5,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,DistinctTargetVertexCountPreparer,0,13,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,EdgeCountPreparer,0,13,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,TargetAndEdgeLabelDistributionPreparer,0,29,0,0,0,5,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics.writer,DistinctSourceVertexCountPreparer,0,13,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.tuples,GraphWithCandidates,7,36,0,0,2,13,2,6,2,6
Gradoop Flink,org.gradoop.flink.algorithms.gelly.pagerank.functions,PageRankToAttribute,0,17,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.pagerank.functions,PageRankResultKey,0,7,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.parquet.plain,ParquetDataSource,16,36,0,0,5,10,1,2,1,2
Gradoop Flink,org.gradoop.flink.io.impl.parquet.plain,ParquetBase,4,120,2,2,0,23,2,7,0,7
Gradoop Flink,org.gradoop.flink.io.impl.parquet.plain,ParquetDataSink,19,30,0,0,6,6,3,2,3,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.project.functions,ProjectEdge,0,16,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.project.functions,ProjectEmbeddingElements,0,45,0,2,0,10,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.project.functions,ProjectEmbedding,0,11,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.project.functions,ProjectVertex,0,11,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,CombinedMessages,0,68,0,4,0,16,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,ValidFatVertices,0,11,0,2,0,2,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,UpdatedFatVertices,0,7,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,CloneAndReverse,0,62,0,0,0,14,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,EdgeTriple,0,41,0,2,0,10,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,GroupedFatVertices,0,79,0,8,0,19,0,7,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,ValidateNeighborhood,3,298,3,39,0,72,3,29,0,11
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,UpdateVertexState,40,220,10,26,10,57,9,22,0,11
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,GroupedMessages,18,29,1,3,3,10,1,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,BuildFatVertex,0,199,0,18,0,47,0,18,0,9
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.functions,UpdateVertexState.new Object() {...},5,35,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.base,SetOperatorBase,0,78,0,0,0,19,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.base,BinaryCollectionToCollectionOperatorBase,0,27,0,0,0,8,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.intersection.functions,GroupCountEquals,0,33,0,4,0,12,0,4,0,2
Gradoop Flink,org.gradoop.flink.io.impl.edgelist,VertexLabeledEdgeListDataSource,0,100,0,0,0,19,0,3,0,3
Gradoop Flink,org.gradoop.flink.io.impl.edgelist,EdgeListDataSource,0,83,0,0,0,24,0,6,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.debug,PrintTripleWithCandidates,45,9,0,0,10,3,4,2,4,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.debug,PrintIdWithCandidates,62,0,2,0,12,0,7,0,6,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.debug,Printer,147,44,18,2,27,16,15,6,5,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.util,MessageType,0,54,0,0,0,6,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation,ApplyAggregation,0,165,0,2,0,34,0,6,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation,Aggregation,0,96,0,2,0,20,0,5,0,4
Gradoop Flink,org.gradoop.flink.algorithms.btgs,BusinessTransactionGraphs,0,199,0,0,0,49,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,ExpandFrequentPatterns,0,34,0,2,0,6,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,CompressPattern,15,0,0,0,5,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,GrowFrequentPatterns,35,190,13,17,7,43,11,7,0,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,IsFrequentPatternCollector,0,6,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,Frequent,0,27,0,2,0,6,0,4,0,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,CreateCollector,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,ReportSupportedPatterns,0,28,0,4,0,6,0,4,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,NotObsolete,0,11,0,2,0,2,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,InitSingleEdgePatternEmbeddingsMap,1,49,4,4,0,14,4,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.mining,VerifyPattern,1,46,2,4,0,13,2,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.labelspecific,UnlabeledGroupAggregatorWrapper,0,27,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.labelspecific,AggregatorWrapperWithValue,13,92,3,9,3,20,3,11,1,7
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.labelspecific,LabelSpecificAggregatorWrapper,0,27,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.labelspecific,LabelSpecificKeyFunction,34,303,3,31,2,57,3,18,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.intersection,Intersection,0,20,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.intersection,IntersectionBroadcast,0,22,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.mtx.functions,MtxEdgeToEdge,0,39,0,4,0,12,0,4,0,2
Gradoop Flink,org.gradoop.flink.io.impl.mtx.functions,MtxVertexToVertex,0,43,0,4,0,12,0,4,0,2
Gradoop Flink,org.gradoop.flink.util,FlinkAsciiGraphLoader,28,225,6,12,6,49,6,24,0,21
Gradoop Flink,org.gradoop.flink.util,GradoopFlinkConfig,0,86,0,0,0,23,0,8,0,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional,TransactionalPatternMatching,44,239,1,1,8,50,2,3,1,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.union,Union,0,39,0,0,0,10,0,4,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.max,MaxEdgeProperty,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.max,MaxProperty,0,27,0,0,0,7,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.max,Max,0,14,0,4,0,4,0,3,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.max,MaxVertexProperty,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans,KMeans,1,197,2,2,0,35,2,6,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.functions,MatchingPairs,0,103,0,8,0,28,0,7,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.functions,AddGraphElementToNewGraph,0,56,0,0,0,16,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.functions,BuildIdWithCandidates,0,43,0,0,0,11,0,3,0,3
